Attack ID,Timestamp,Source IP,Destination IP,Attack Type,Protocol Used,Port Number,Malware Used,Payload Size (KB),Country of Origin,Target Organization,Response Time (ms),Attack Severity,Success Status,Data Compromised (MB),Firewall Status,User Credentials Leaked,Ransom Demand ($),Remediation Applied,Attack Source Category
6f8565d0,13:56.8,141.144.44.116,108.129.206.139,Ransomware,UDP,30306,Trojan.Win32,121.44,Russia,Bank Corp,3881,Critical,Yes,53.41,Yes,373,39619.25,IP Ban,Botnet
6175f14d,23:56.8,68.226.252.58,129.220.240.154,Malware Injection,ICMP,40385,Emotet,415.11,Iran,HealthNet,2934,Low,No,0,Yes,0,0,Data Recovery,State-Sponsored
28d4e9ec,45:56.8,121.148.100.134,181.211.90.138,XSS,ICMP,31639,,498.27,USA,FinanceTrust,2860,Medium,No,0,Yes,0,0,Alert Sent,Botnet
e72f0299,37:56.8,242.161.23.148,236.26.228.28,DDoS,FTP,54917,Emotet,25.47,India,FinanceTrust,3258,Medium,No,0,Yes,0,0,Alert Sent,State-Sponsored
3dd3f004,58:56.8,209.185.254.61,219.29.6.243,XSS,HTTP,58503,WannaCry,396.88,China,Tech Solutions,2022,High,No,0,No,0,0,Alert Sent,Individual Hacker
19767126,36:56.8,12.141.199.40,163.190.48.105,Brute Force,HTTPS,47488,WannaCry,289.03,North Korea,Tech Solutions,321,Medium,Yes,123.44,No,457,0,Patch Update,Individual Hacker
822c0f9f,19:56.8,250.58.114.27,212.241.189.7,XSS,FTP,46460,Mirai,234.18,North Korea,Bank Corp,2930,Medium,No,0,No,0,0,Alert Sent,State-Sponsored
e24e5279,45:56.8,73.125.198.2,170.39.110.240,XSS,SSH,56253,SpyEye,76.56,Russia,HealthNet,4671,Low,Yes,35.86,Yes,741,0,Alert Sent,Botnet
952cdd48,49:56.8,60.240.97.39,7.237.100.152,Malware Injection,HTTP,27282,SpyEye,255.54,North Korea,GovSecure,943,Medium,No,0,No,0,0,Data Recovery,Individual Hacker
ce553e65,33:56.8,175.250.78.72,50.2.218.118,Phishing,TCP,13105,,494.49,India,GovSecure,2357,Critical,Yes,4.45,No,469,0,IP Ban,Insider Threat
e3c4f1a4,01:56.8,231.162.36.63,26.13.220.19,Malware Injection,HTTP,55728,Mirai,239.84,North Korea,EduCare,4352,Low,Yes,159.79,No,424,0,Data Recovery,State-Sponsored
32ec1425,06:56.8,58.92.14.245,35.4.211.113,Brute Force,UDP,47771,Emotet,471.21,Brazil,Bank Corp,2067,Low,No,0,No,0,0,Alert Sent,Botnet
a05d0676,01:56.8,71.207.43.61,35.205.27.24,Phishing,SMTP,17678,,248.04,India,HealthNet,4521,High,Yes,195.58,No,913,0,Firewall Upgrade,State-Sponsored
5665b5d6,33:56.8,100.239.191.108,225.101.175.140,Brute Force,SMTP,1009,WannaCry,104.82,Iran,EduCare,412,Low,Yes,157.81,Yes,154,0,IP Ban,Individual Hacker
e1feb924,40:56.8,194.7.80.226,189.90.217.242,Phishing,FTP,44851,Mirai,415.85,Brazil,GovSecure,4023,High,Yes,169.65,Yes,904,0,Firewall Upgrade,Botnet
9bd26efe,58:56.8,41.13.147.69,5.206.174.206,Brute Force,SMTP,48692,Mirai,312,North Korea,RetailMart,205,Critical,No,0,Yes,0,0,Patch Update,Insider Threat
2ccda9f5,53:56.8,146.59.49.58,104.213.123.82,DDoS,SSH,64171,Emotet,149.37,USA,FinanceTrust,2328,High,No,0,Yes,0,0,Data Recovery,Insider Threat
9d25edbd,35:56.8,165.59.244.73,237.81.246.39,SQL Injection,FTP,20310,Ransom.Locky,89.48,Iran,Bank Corp,4965,Critical,No,0,No,0,0,Patch Update,Insider Threat
5699784d,27:56.8,85.100.197.228,29.198.87.254,Ransomware,SMTP,38587,Mirai,100.86,China,Bank Corp,906,Low,Yes,111.29,Yes,234,415394.7,Data Recovery,Insider Threat
79939be1,46:56.8,42.241.97.100,179.92.46.241,Brute Force,TCP,18537,Zeus,120.72,Russia,Tech Solutions,2922,Critical,No,0,Yes,0,0,Data Recovery,Insider Threat
81e0efc2,41:56.8,58.248.165.98,80.82.23.240,Brute Force,SSH,61882,WannaCry,269.8,Germany,RetailMart,3728,Medium,No,0,Yes,0,0,Alert Sent,Botnet
f4628280,02:56.8,140.186.42.116,171.240.195.23,Phishing,ICMP,52772,TrickBot,452.77,Iran,RetailMart,4791,Medium,Yes,172.13,Yes,455,0,Alert Sent,Insider Threat
d3e37f16,06:56.8,221.129.15.61,252.75.239.191,XSS,TCP,31646,SpyEye,157.47,UK,HealthNet,127,Low,Yes,12.24,No,285,0,Firewall Upgrade,Insider Threat
f42a3d67,06:56.8,197.237.255.106,112.185.16.191,Malware Injection,SSH,11644,Mirai,457.49,Russia,GovSecure,667,Critical,No,0,No,0,0,Alert Sent,State-Sponsored
eb2abb6b,52:56.8,45.210.57.205,209.231.246.63,Brute Force,SSH,44181,Emotet,254.17,North Korea,Bank Corp,1792,Medium,Yes,165.77,No,323,0,Alert Sent,Botnet
db353eaf,10:56.8,216.94.40.172,46.251.162.224,XSS,SMTP,19187,Emotet,169.86,Brazil,Bank Corp,3704,Critical,Yes,152.91,No,66,0,Alert Sent,State-Sponsored
745c8117,23:56.8,4.188.232.69,62.138.6.88,SQL Injection,HTTPS,51350,Emotet,147.93,Germany,Bank Corp,965,Medium,No,0,No,0,0,Alert Sent,Insider Threat
63146937,22:56.8,169.17.51.142,158.94.186.226,DDoS,HTTP,3039,WannaCry,391.78,Iran,HealthNet,876,Low,Yes,33.71,No,245,0,Patch Update,Individual Hacker
3b0f7212,22:56.8,92.44.200.248,7.25.120.21,Malware Injection,ICMP,21965,Trojan.Win32,226.88,Brazil,Bank Corp,3324,Low,No,0,No,0,0,Firewall Upgrade,Individual Hacker
54a5e31b,04:56.8,80.221.78.29,255.244.247.155,Ransomware,SSH,17221,Ransom.Locky,14.04,North Korea,FinanceTrust,4535,Low,No,0,No,0,596234.24,Alert Sent,State-Sponsored
6c9dad1d,22:56.8,135.147.92.205,96.9.153.55,Phishing,ICMP,19915,Zeus,136.53,UK,EduCare,2450,Critical,Yes,137.32,Yes,585,0,Patch Update,State-Sponsored
948dfc31,21:56.8,3.104.32.56,103.195.80.82,Brute Force,ICMP,39263,SpyEye,337.81,Germany,RetailMart,2612,Medium,Yes,95.48,Yes,720,0,IP Ban,Insider Threat
062b35cf,30:56.8,6.167.80.106,12.20.138.84,SQL Injection,TCP,53638,Trojan.Win32,218.57,North Korea,FinanceTrust,1690,Critical,Yes,129.17,No,940,0,Alert Sent,State-Sponsored
9.95E+285,14:56.8,249.58.96.114,224.239.205.78,Phishing,ICMP,1097,Mirai,107.75,North Korea,Bank Corp,3634,High,No,0,Yes,0,0,Patch Update,Insider Threat
9709f680,16:56.8,234.22.248.135,152.32.81.233,XSS,SMTP,50454,Emotet,117.94,USA,EduCare,4269,Medium,No,0,Yes,0,0,Patch Update,Individual Hacker
5dbcdc24,33:56.8,164.252.82.157,138.136.172.237,MITM Attack,FTP,65039,Zeus,131.2,North Korea,RetailMart,1315,Low,Yes,197.17,Yes,506,0,Patch Update,Insider Threat
391aaeea,51:56.8,176.205.146.134,92.169.198.226,Malware Injection,FTP,41381,WannaCry,425.67,Brazil,EduCare,1489,Medium,No,0,Yes,0,0,Firewall Upgrade,Botnet
2fdec4e4,41:56.8,229.25.198.217,217.65.102.197,SQL Injection,FTP,48737,SpyEye,238.43,China,Tech Solutions,4415,Critical,Yes,94.55,No,193,0,Alert Sent,Botnet
4bf3f356,26:56.8,82.89.53.74,250.237.195.73,MITM Attack,SSH,7700,Trojan.Win32,368.65,China,Bank Corp,2639,High,No,0,Yes,0,0,Data Recovery,Botnet
b135b189,43:56.8,109.106.235.206,57.89.78.134,XSS,SSH,46062,WannaCry,22.51,North Korea,HealthNet,3620,Critical,No,0,Yes,0,0,Firewall Upgrade,State-Sponsored
a8294a67,34:56.8,22.153.87.60,31.133.25.192,Phishing,SMTP,2883,Emotet,266.99,Brazil,Bank Corp,948,Medium,Yes,188.67,No,274,0,Data Recovery,State-Sponsored
2fd450d6,25:56.8,13.14.247.59,115.80.229.152,Brute Force,HTTP,10287,Trojan.Win32,176.87,Brazil,RetailMart,3339,Low,Yes,103.6,No,726,0,Data Recovery,Botnet
da4571c5,26:56.8,74.132.192.239,17.79.9.59,XSS,ICMP,13935,Zeus,422.94,North Korea,GovSecure,3311,High,No,0,Yes,0,0,Alert Sent,Individual Hacker
c83fbd04,47:56.8,220.165.63.254,175.229.59.124,Malware Injection,SSH,40653,Emotet,55.35,UK,HealthNet,652,High,Yes,39.49,No,508,0,IP Ban,Individual Hacker
e096eebd,06:56.8,111.112.149.244,45.44.40.126,Malware Injection,HTTPS,22787,Emotet,187.91,UK,FinanceTrust,475,Medium,No,0,Yes,0,0,Data Recovery,State-Sponsored
49b3d420,21:56.8,221.213.190.115,168.212.211.168,Phishing,ICMP,11687,Zeus,368.65,North Korea,EduCare,2049,Critical,No,0,Yes,0,0,IP Ban,Botnet
ed86df1d,14:56.8,60.90.61.131,29.233.4.228,MITM Attack,TCP,9898,Zeus,203.29,Iran,HealthNet,3796,Critical,No,0,No,0,0,Patch Update,Individual Hacker
c08c22cf,32:56.8,255.202.103.117,140.187.8.63,Brute Force,SMTP,46567,SpyEye,355.68,Iran,EduCare,3497,Critical,Yes,106.92,Yes,50,0,IP Ban,State-Sponsored
6c05532d,05:56.8,160.4.9.162,38.167.240.146,Malware Injection,UDP,56488,Emotet,232.22,Germany,Bank Corp,2985,High,No,0,Yes,0,0,Data Recovery,State-Sponsored
7c5453d9,29:56.8,90.177.146.203,41.41.109.26,DDoS,TCP,50750,Zeus,18.85,Brazil,Bank Corp,3634,Critical,Yes,55.02,No,225,0,Data Recovery,Individual Hacker
0ba63fcb,51:56.8,151.179.121.80,178.126.22.233,XSS,ICMP,19940,Trojan.Win32,498.9,Brazil,Bank Corp,1510,Low,No,0,No,0,0,Alert Sent,Insider Threat
4a724694,10:56.8,113.3.1.225,101.78.194.48,DDoS,HTTP,44657,Zeus,50.17,China,FinanceTrust,345,Medium,Yes,160.81,No,907,0,Firewall Upgrade,Botnet
1676a16e,25:56.8,251.126.49.97,38.214.107.91,MITM Attack,UDP,23692,,357.48,USA,EduCare,2162,Low,Yes,198.61,No,100,0,Alert Sent,Individual Hacker
cb8270b0,11:56.8,99.231.152.29,145.187.31.158,DDoS,FTP,12254,,387.95,Russia,Bank Corp,1081,Critical,No,0,Yes,0,0,IP Ban,State-Sponsored
6cc0064c,00:56.8,199.134.212.187,64.205.43.91,MITM Attack,FTP,54516,Trojan.Win32,115.62,USA,GovSecure,1984,Low,No,0,Yes,0,0,IP Ban,Botnet
d4456dd3,30:56.8,63.173.160.35,45.151.237.229,SQL Injection,HTTPS,31622,Mirai,259.08,India,RetailMart,2378,Low,No,0,No,0,0,Patch Update,Botnet
c8da2695,00:56.8,190.137.183.33,144.65.34.30,Phishing,HTTPS,20552,WannaCry,9.95,India,Tech Solutions,2412,Medium,Yes,67.87,No,813,0,Patch Update,Insider Threat
f3669203,39:56.8,49.65.202.236,14.205.234.224,Brute Force,SMTP,38893,Zeus,244.37,UK,FinanceTrust,4386,High,No,0,Yes,0,0,IP Ban,State-Sponsored
3f9e1e4d,32:56.8,57.251.247.8,16.87.77.59,MITM Attack,FTP,47573,Zeus,426.53,China,FinanceTrust,748,High,Yes,60.95,Yes,775,0,Alert Sent,State-Sponsored
b24325e8,31:56.8,165.127.152.74,218.145.152.178,Brute Force,HTTPS,12749,SpyEye,267.22,USA,EduCare,412,Low,No,0,No,0,0,Data Recovery,Insider Threat
edd7a5ed,43:56.8,59.253.215.126,82.18.62.130,Phishing,ICMP,55742,SpyEye,434.39,USA,GovSecure,1095,Low,No,0,Yes,0,0,Patch Update,Individual Hacker
8db3d646,59:56.8,141.244.3.3,6.96.92.127,XSS,SSH,28734,Emotet,62.53,India,Bank Corp,2737,Critical,Yes,14.3,No,705,0,Data Recovery,Botnet
2d4c1f61,00:56.8,105.216.198.154,34.138.65.168,Brute Force,SMTP,43250,Trojan.Win32,459.01,North Korea,HealthNet,3264,High,No,0,No,0,0,Alert Sent,State-Sponsored
d26b84de,51:56.8,243.164.141.178,115.119.23.88,Malware Injection,HTTPS,23509,,372.61,China,RetailMart,1155,Low,Yes,130.08,Yes,298,0,Alert Sent,Individual Hacker
a8cce39e,11:56.8,250.229.237.201,218.253.91.31,Malware Injection,ICMP,42120,SpyEye,80.9,India,Bank Corp,1303,High,No,0,Yes,0,0,Firewall Upgrade,Individual Hacker
d9c3e09b,50:56.8,37.207.233.19,251.205.145.131,Phishing,HTTP,8961,TrickBot,297.8,UK,Tech Solutions,2292,High,Yes,163.45,Yes,829,0,Firewall Upgrade,Insider Threat
f237101d,54:56.8,197.19.190.78,40.190.78.181,DDoS,SSH,49064,Ransom.Locky,198.15,UK,GovSecure,4493,Low,No,0,No,0,0,IP Ban,Insider Threat
5.84E+07,22:56.8,32.93.93.174,243.124.76.79,Ransomware,SMTP,43770,,402.94,India,GovSecure,4342,Critical,Yes,4.43,No,68,701290.59,Patch Update,Individual Hacker
75947cda,47:56.8,131.166.254.52,247.92.121.30,MITM Attack,SMTP,40615,,313.02,China,HealthNet,702,Critical,Yes,119.94,Yes,616,0,Patch Update,State-Sponsored
b60aa9b4,38:56.8,217.205.71.126,13.4.212.193,Brute Force,TCP,45380,Ransom.Locky,64.34,UK,GovSecure,2551,Critical,No,0,Yes,0,0,IP Ban,Insider Threat
af3fdcae,53:56.8,214.1.109.227,10.159.178.171,XSS,HTTPS,56665,SpyEye,109.43,Russia,Tech Solutions,4127,Medium,No,0,Yes,0,0,Data Recovery,Insider Threat
276d9e36,46:56.8,185.104.143.177,198.53.33.137,Malware Injection,SSH,49289,Trojan.Win32,39.17,USA,Tech Solutions,2735,High,Yes,27.42,No,485,0,Alert Sent,Individual Hacker
dd8d8657,35:56.8,229.24.247.202,171.254.135.33,DDoS,UDP,14363,Zeus,361.69,Russia,GovSecure,4219,Critical,Yes,177.04,Yes,438,0,Firewall Upgrade,Individual Hacker
25c7fec1,10:56.8,205.114.12.92,53.126.44.172,SQL Injection,HTTPS,60549,Emotet,382.56,Brazil,HealthNet,3616,High,Yes,41.21,Yes,629,0,Patch Update,Individual Hacker
d08fbe6d,38:56.8,251.220.127.227,132.33.20.249,Phishing,HTTPS,27657,Zeus,221.33,Russia,RetailMart,2484,High,Yes,155.6,Yes,635,0,Data Recovery,Insider Threat
6d23c381,59:56.8,133.197.154.231,227.247.82.62,Ransomware,UDP,64831,,450.51,China,HealthNet,2004,High,Yes,5.78,No,903,69843.7,Firewall Upgrade,Botnet
94782273,13:56.8,240.52.139.153,86.225.245.76,Ransomware,HTTPS,29483,Zeus,215.25,North Korea,Tech Solutions,3391,Medium,No,0,Yes,0,164190.26,IP Ban,State-Sponsored
8d28bc49,25:56.8,173.212.45.173,10.1.143.132,Ransomware,HTTP,8216,Mirai,434.08,China,HealthNet,2932,Critical,No,0,Yes,0,506581.96,Data Recovery,Botnet
380e46c8,35:56.8,41.9.148.187,226.59.195.165,Brute Force,TCP,34245,Ransom.Locky,315.34,Germany,FinanceTrust,362,Medium,Yes,11.34,Yes,453,0,IP Ban,Individual Hacker
45cc8d6d,41:56.8,58.146.147.100,243.3.203.4,DDoS,UDP,15847,,375.82,Germany,GovSecure,4743,Critical,No,0,No,0,0,Patch Update,Individual Hacker
cba01f15,05:56.8,103.99.43.197,145.179.236.211,Brute Force,SSH,45515,WannaCry,431.02,Iran,Tech Solutions,212,Low,Yes,199.49,Yes,747,0,IP Ban,Insider Threat
46d127ce,52:56.8,61.88.191.185,118.215.64.81,DDoS,ICMP,60968,Mirai,6.26,USA,RetailMart,4740,High,Yes,120.99,No,624,0,IP Ban,Botnet
caef7f61,10:56.8,42.80.40.152,138.44.98.84,MITM Attack,ICMP,26378,TrickBot,324.71,USA,FinanceTrust,1218,Critical,Yes,24.42,No,752,0,Alert Sent,Individual Hacker
ea9787da,36:56.8,215.18.4.62,50.52.101.162,MITM Attack,HTTPS,13355,Trojan.Win32,380.64,Russia,Tech Solutions,3481,Medium,Yes,74.64,No,279,0,Patch Update,Individual Hacker
00326dbe,14:56.8,16.150.249.238,205.36.84.165,Brute Force,HTTPS,21877,Mirai,284.49,India,GovSecure,845,Critical,No,0,No,0,0,Alert Sent,State-Sponsored
cd7fc483,44:56.8,171.109.91.164,209.10.18.255,Ransomware,HTTPS,29965,TrickBot,300.9,China,Tech Solutions,1972,Medium,No,0,Yes,0,700521.57,IP Ban,State-Sponsored
b6ef4e62,21:56.8,162.106.50.23,82.149.37.165,XSS,SMTP,17330,TrickBot,189.55,Brazil,Bank Corp,2672,Low,No,0,Yes,0,0,Firewall Upgrade,State-Sponsored
e5c76f0b,39:56.8,90.77.223.94,17.86.88.105,Malware Injection,UDP,51355,Trojan.Win32,469.71,Russia,HealthNet,403,Critical,Yes,139.08,Yes,755,0,Patch Update,Insider Threat
4a488b1b,05:56.8,232.50.3.154,165.171.187.240,Ransomware,ICMP,40534,WannaCry,249.2,Germany,RetailMart,107,Critical,Yes,151.92,Yes,902,191704.38,IP Ban,Insider Threat
a7ecf90c,12:56.8,186.57.42.144,95.54.39.99,XSS,UDP,10148,Zeus,205.66,Iran,Tech Solutions,4441,High,Yes,141.72,Yes,895,0,Patch Update,Botnet
6cc654dd,20:56.8,207.224.162.15,111.48.200.12,Phishing,HTTPS,8307,WannaCry,308.7,India,RetailMart,4262,Medium,Yes,174.42,No,661,0,Alert Sent,Individual Hacker
b49c31e8,16:56.8,110.190.178.37,225.169.12.165,XSS,HTTPS,28738,Ransom.Locky,134.79,North Korea,GovSecure,4652,High,No,0,Yes,0,0,Firewall Upgrade,Individual Hacker
c36be187,50:56.8,160.137.244.135,240.19.126.198,Malware Injection,HTTPS,34067,SpyEye,198.51,North Korea,GovSecure,1213,Medium,Yes,155.53,Yes,290,0,Firewall Upgrade,State-Sponsored
c3f98151,51:56.8,192.11.166.9,20.168.187.95,XSS,TCP,59928,TrickBot,201.37,North Korea,RetailMart,2903,Medium,No,0,Yes,0,0,Data Recovery,Individual Hacker
69154b8e,33:56.8,123.157.25.117,127.205.3.76,Phishing,ICMP,36297,,134.89,Iran,RetailMart,4794,High,No,0,Yes,0,0,Data Recovery,Individual Hacker
06f8407d,32:56.8,153.227.115.88,201.71.80.239,Phishing,ICMP,28812,SpyEye,65.81,Brazil,FinanceTrust,3205,Low,Yes,145.04,Yes,270,0,Data Recovery,Botnet
8b986c46,14:56.8,118.65.5.157,233.234.95.151,MITM Attack,UDP,32618,,138.45,India,Bank Corp,3563,Medium,No,0,No,0,0,Firewall Upgrade,Individual Hacker
c34bd050,28:56.8,238.241.100.255,113.96.162.61,XSS,HTTP,13198,Mirai,456.43,UK,Bank Corp,1798,Critical,No,0,No,0,0,Patch Update,Insider Threat
ce41998a,46:56.8,218.185.144.46,181.177.46.24,Ransomware,FTP,13764,Emotet,51.51,North Korea,RetailMart,1546,Critical,No,0,No,0,322114.49,Firewall Upgrade,Individual Hacker
a8128f11,37:56.8,61.110.131.193,39.88.67.108,Malware Injection,HTTPS,51767,SpyEye,385.13,North Korea,HealthNet,3137,Medium,Yes,81.88,No,10,0,Patch Update,Botnet
79533c2d,37:56.8,212.131.168.92,190.43.41.43,DDoS,HTTPS,2468,Mirai,252.76,Germany,RetailMart,4444,High,Yes,78.65,Yes,442,0,IP Ban,State-Sponsored
9ece35a9,18:56.8,255.191.106.189,160.26.99.97,DDoS,SMTP,2149,SpyEye,184.53,Iran,EduCare,1628,High,No,0,No,0,0,Firewall Upgrade,State-Sponsored
64e59fcc,29:56.8,198.95.25.201,15.39.101.31,Malware Injection,UDP,64872,Zeus,363.72,China,EduCare,2110,Medium,No,0,Yes,0,0,IP Ban,Insider Threat
234473f4,20:56.8,79.213.16.191,180.214.130.130,MITM Attack,SMTP,41247,Mirai,373.17,Brazil,HealthNet,325,Medium,No,0,No,0,0,Data Recovery,State-Sponsored
980adec7,25:56.8,143.96.77.100,228.196.9.19,MITM Attack,UDP,108,WannaCry,105.01,Germany,RetailMart,2401,Medium,No,0,No,0,0,Patch Update,Insider Threat
22db538a,38:56.8,231.144.49.41,118.111.169.221,DDoS,FTP,47812,Emotet,54.28,China,RetailMart,543,Critical,Yes,128.42,No,938,0,Data Recovery,Insider Threat
1439b348,08:56.8,213.23.87.46,107.53.158.179,Malware Injection,ICMP,10952,Trojan.Win32,19.78,UK,RetailMart,747,Medium,No,0,No,0,0,Alert Sent,State-Sponsored
fa2ace6c,46:56.8,140.16.192.117,167.176.90.204,SQL Injection,SMTP,14919,Ransom.Locky,371.64,India,FinanceTrust,1867,Critical,No,0,No,0,0,Patch Update,Individual Hacker
93154578,37:56.8,25.96.188.195,61.242.11.26,Phishing,UDP,27040,WannaCry,363.19,China,EduCare,106,Low,Yes,134.29,Yes,372,0,Patch Update,Insider Threat
55110f63,50:56.8,154.232.113.12,88.193.109.3,XSS,HTTPS,55776,WannaCry,308.16,Iran,EduCare,2837,Medium,No,0,No,0,0,Patch Update,Insider Threat
b01b5cb9,19:56.8,172.138.97.39,208.233.144.137,Brute Force,HTTPS,63627,WannaCry,301.81,India,Tech Solutions,2057,Low,Yes,46.08,Yes,796,0,Firewall Upgrade,Insider Threat
939b25bd,51:56.8,158.237.58.7,221.87.95.66,Brute Force,ICMP,821,Trojan.Win32,132.51,Iran,Bank Corp,2043,Medium,No,0,Yes,0,0,Patch Update,Botnet
cc25ccbe,24:56.8,40.150.107.65,115.142.5.145,Ransomware,UDP,15834,Ransom.Locky,69.05,USA,Bank Corp,168,High,No,0,No,0,468366.88,Alert Sent,Botnet
36f98534,44:56.8,220.205.75.179,68.32.61.223,XSS,TCP,1629,Emotet,395.22,UK,FinanceTrust,4703,Medium,Yes,108.44,Yes,15,0,Data Recovery,Insider Threat
f347f149,42:56.8,158.84.5.189,233.149.46.209,Phishing,ICMP,14771,Ransom.Locky,30.18,North Korea,FinanceTrust,3415,Low,Yes,82.34,No,11,0,Data Recovery,Individual Hacker
e54e3d1f,50:56.8,180.250.139.54,35.87.27.216,MITM Attack,HTTPS,39588,Mirai,155.38,Iran,Tech Solutions,1836,High,No,0,No,0,0,Data Recovery,State-Sponsored
678a7b41,15:56.8,196.32.189.20,162.88.254.185,Phishing,FTP,16809,Trojan.Win32,263.74,India,RetailMart,1032,Medium,Yes,125.9,No,824,0,Firewall Upgrade,Botnet
6211fd95,14:56.8,39.218.225.237,169.116.141.99,Malware Injection,FTP,11628,SpyEye,91.96,India,GovSecure,1681,High,No,0,No,0,0,Data Recovery,State-Sponsored
a06e1072,12:56.8,34.55.96.100,211.84.121.243,SQL Injection,SMTP,55344,Trojan.Win32,93.29,Russia,EduCare,4919,Medium,No,0,No,0,0,Data Recovery,Insider Threat
7922cdbb,55:56.8,20.215.15.201,61.224.47.133,Brute Force,FTP,13500,Trojan.Win32,49.65,UK,Tech Solutions,877,Low,No,0,No,0,0,Alert Sent,Insider Threat
5750299f,33:56.8,20.168.216.74,8.242.161.106,Ransomware,UDP,38310,Mirai,222.83,Brazil,HealthNet,1333,Critical,No,0,No,0,382806.53,Patch Update,Individual Hacker
9b8e7077,27:56.8,8.25.122.148,161.165.46.136,SQL Injection,HTTPS,61531,WannaCry,442.57,India,RetailMart,705,Medium,No,0,No,0,0,Patch Update,Botnet
45261d7c,03:56.8,10.125.41.178,250.255.42.114,DDoS,HTTPS,25291,,173.35,UK,GovSecure,3286,Low,No,0,Yes,0,0,Alert Sent,Botnet
1836ee22,08:56.8,139.78.248.47,140.12.183.52,Malware Injection,FTP,41886,,63.32,North Korea,FinanceTrust,4240,Low,Yes,30.56,No,327,0,Alert Sent,State-Sponsored
a5667ea7,34:56.8,117.205.164.89,122.161.174.245,XSS,SSH,11949,Ransom.Locky,67.17,USA,RetailMart,3470,High,Yes,142.4,Yes,383,0,Data Recovery,Individual Hacker
85fcfabd,48:56.8,75.185.203.207,44.189.229.60,SQL Injection,HTTP,13105,Emotet,148.06,India,Bank Corp,2974,High,No,0,Yes,0,0,Patch Update,Botnet
fbfb73c2,30:56.8,147.65.67.157,87.199.182.132,DDoS,HTTPS,4426,Ransom.Locky,66.79,Germany,HealthNet,3188,Critical,No,0,No,0,0,Data Recovery,State-Sponsored
f416d1a2,09:56.8,93.83.195.59,143.181.94.14,DDoS,SMTP,8973,Mirai,143.16,India,EduCare,78,Critical,Yes,89.39,Yes,275,0,Firewall Upgrade,Individual Hacker
6f2e0395,08:56.8,61.10.167.76,209.94.133.146,Malware Injection,TCP,35419,TrickBot,83.5,Iran,EduCare,4708,Low,Yes,33.06,Yes,367,0,Patch Update,Botnet
b92721e8,55:56.8,63.151.120.167,46.126.113.91,SQL Injection,FTP,11357,Trojan.Win32,22.08,China,HealthNet,1559,Medium,No,0,Yes,0,0,Patch Update,Insider Threat
1ae71c8c,40:56.8,33.142.120.203,14.58.250.8,Brute Force,FTP,53253,Zeus,105.82,China,FinanceTrust,2375,Critical,No,0,No,0,0,Firewall Upgrade,State-Sponsored
76287d97,34:56.8,222.247.166.13,241.254.195.215,XSS,FTP,8424,Zeus,21.47,China,GovSecure,434,Low,Yes,123.83,Yes,735,0,Firewall Upgrade,Individual Hacker
a994a54d,08:56.8,48.94.254.132,60.57.72.180,Brute Force,UDP,7111,,493.07,North Korea,RetailMart,313,Medium,Yes,19.46,Yes,98,0,IP Ban,Insider Threat
2bd68a38,00:56.8,75.70.20.241,119.254.221.27,XSS,SMTP,3055,Emotet,88.06,USA,Tech Solutions,905,Critical,No,0,No,0,0,Patch Update,Individual Hacker
0e177491,34:56.8,103.74.180.68,52.129.97.207,Ransomware,HTTPS,27207,Ransom.Locky,222.76,USA,HealthNet,3083,Critical,Yes,35.96,Yes,33,897149.52,Patch Update,Insider Threat
96c172ce,30:56.8,27.121.9.63,39.140.159.198,MITM Attack,ICMP,34724,WannaCry,411.51,India,RetailMart,3944,Critical,No,0,Yes,0,0,Alert Sent,Individual Hacker
660a45f8,53:56.8,100.248.40.56,89.229.222.206,Phishing,HTTPS,41065,Mirai,495,Brazil,FinanceTrust,3979,Low,Yes,90.95,Yes,691,0,IP Ban,Insider Threat
e2cab007,13:56.8,2.103.242.9,16.149.61.174,Brute Force,SMTP,11649,Ransom.Locky,242.47,Russia,FinanceTrust,85,High,Yes,51.25,Yes,838,0,Firewall Upgrade,Individual Hacker
9ccdfdba,12:56.8,26.16.44.172,84.161.86.75,XSS,FTP,63845,Emotet,468.04,Russia,Tech Solutions,2909,Medium,No,0,Yes,0,0,Data Recovery,Botnet
4115ec19,29:56.8,22.76.45.138,210.224.95.178,Malware Injection,UDP,26563,TrickBot,358.95,UK,GovSecure,3572,Medium,Yes,119.52,Yes,871,0,Alert Sent,Insider Threat
8b3cb854,16:56.8,93.120.30.228,155.87.1.13,MITM Attack,FTP,11861,Zeus,167.62,Russia,HealthNet,289,Critical,Yes,12.96,Yes,8,0,Patch Update,Botnet
2f050266,57:56.8,200.2.36.35,27.64.163.152,SQL Injection,UDP,19636,Ransom.Locky,284.38,UK,RetailMart,4970,High,No,0,No,0,0,Firewall Upgrade,Botnet
8faba557,05:56.8,71.183.90.187,152.208.203.248,DDoS,SMTP,7634,Emotet,251.74,India,FinanceTrust,1260,Low,No,0,No,0,0,IP Ban,Botnet
84d60e62,30:56.8,78.99.141.205,85.48.171.90,Malware Injection,SSH,39008,Zeus,79.91,Brazil,GovSecure,2601,Medium,Yes,187.92,Yes,361,0,Alert Sent,Insider Threat
bb7a095f,27:56.8,26.71.87.119,199.227.113.187,MITM Attack,FTP,12879,Mirai,145.59,China,Bank Corp,1928,High,No,0,No,0,0,Alert Sent,Individual Hacker
